Position,Clean sheets,Goals conceded,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Recoveries,Successful 50/50s,Own goals,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Goals per match,Shots,Shooting accuracy %,Saves,Penalties saved,age,value_eur,overall,Arial Saves,Duels %,Aerial battles %
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,3200000,72,0.0,0.0,0.0
Goalkeeper,7.0,46.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,759,20.51,0.0,0.0,0,0.0,254.0,0,0,0,0.0,0,0.0,0.0,0,97.0,0.0,30,16500000,83,28.0,0.0,0.0
Midfielder,0.0,0.0,23.0,61,5.0,19.0,49.0,138.0,32.0,0.0,6,687,19.63,6.0,66.0,20,5.0,14.0,0,0,20,15.0,2,0.06,28.0,39,0.0,0.0,18,12000000,75,0.0,36.96498054474708,31.03448275862069
Midfielder,0.0,0.0,2.0,50,0.0,1.0,0.0,2.0,0.0,0.0,0,8,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,775000,64,0.0,75.0,0.0
Midfielder,0.0,0.0,39.0,67,1.0,26.0,88.0,82.0,5.0,0.0,0,737,38.79,2.0,9.0,22,0.0,61.0,7,0,27,0.0,2,0.11,11.0,45,0.0,0.0,28,5500000,74,0.0,58.91891891891892,68.18181818181819
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,4100000,73,0.0,0.0,0.0
Defender,9.0,35.0,25.0,64,0.0,41.0,214.0,192.0,9.0,0.0,0,1321,48.93,0.0,0.0,0,0.0,59.0,2,0,5,0.0,0,0.0,0.0,0,0.0,0.0,28,13500000,80,0.0,63.1578947368421,57.95454545454545
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,10500000,77,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,775000,64,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,1700000,69,0.0,0.0,0.0
Midfielder,0.0,0.0,24.0,63,16.0,8.0,3.0,91.0,55.0,0.0,10,847,27.32,11.0,98.0,16,7.0,4.0,1,0,9,18.0,10,0.32,56.0,43,0.0,0.0,22,62500000,86,0.0,41.86991869918699,30.303030303030305
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,675000,66,0.0,0.0,0.0
Defender,7.0,23.0,60.0,65,2.0,67.0,214.0,113.0,14.0,0.0,1,994,41.42,1.0,17.0,12,4.0,134.0,12,0,28,1.0,4,0.0,0.0,0,0.0,0.0,26,7500000,75,0.0,53.63321799307958,50.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,4300000,74,0.0,0.0,0.0
Defender,5.0,71.0,61.0,59,1.0,70.0,195.0,122.0,1.0,0.0,0,1551,41.92,1.0,0.0,0,0.0,148.0,4,1,26,0.0,1,0.0,0.0,0,0.0,0.0,28,10000000,78,0.0,57.6,55.6910569105691
Midfielder,0.0,0.0,41.0,49,10.0,19.0,34.0,90.0,23.0,0.0,1,630,21.0,1.0,17.0,24,3.0,15.0,1,0,25,1.0,4,0.13,28.0,29,0.0,0.0,25,4100000,73,0.0,48.33948339483395,46.95652173913044
Goalkeeper,10.0,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1118,29.42,0.0,0.0,0,0.0,351.0,3,0,0,0.0,0,0.0,0.0,0,90.0,0.0,31,19000000,84,31.0,0.0,0.0
Midfielder,0.0,0.0,24.0,67,1.0,15.0,23.0,71.0,2.0,0.0,1,545,38.93,1.0,2.0,50,2.0,27.0,2,0,21,0.0,0,0.0,3.0,0,0.0,0.0,28,10000000,79,0.0,48.598130841121495,55.55555555555556
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,150000,56,0.0,0.0,0.0
Midfielder,0.0,0.0,29.0,62,16.0,8.0,22.0,80.0,19.0,0.0,0,523,21.79,5.0,41.0,24,2.0,16.0,2,0,17,11.0,6,0.25,55.0,33,0.0,0.0,27,11000000,78,0.0,39.61352657004831,45.45454545454545
Midfielder,0.0,0.0,17.0,76,3.0,10.0,8.0,46.0,5.0,0.0,0,293,32.56,1.0,3.0,67,0.0,30.0,2,0,7,0.0,1,0.11,8.0,25,0.0,0.0,20,975000,64,0.0,48.10126582278481,42.857142857142854
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,6000000,75,0.0,0.0,0.0
Midfielder,0.0,0.0,16.0,44,3.0,8.0,4.0,33.0,19.0,0.0,2,236,13.88,1.0,10.0,10,0.0,0.0,1,0,13,1.0,1,0.06,12.0,33,0.0,0.0,24,3100000,71,0.0,42.95302013422819,52.63157894736842
Midfielder,0.0,0.0,41.0,68,7.0,32.0,20.0,158.0,16.0,0.0,2,1592,49.75,7.0,108.0,36,2.0,98.0,6,0,32,1.0,1,0.03,19.0,32,0.0,0.0,26,25500000,82,0.0,45.36585365853659,41.1764705882353
Midfielder,0.0,0.0,14.0,29,7.0,6.0,9.0,65.0,6.0,0.0,3,639,26.63,3.0,47.0,28,9.0,35.0,2,0,9,2.0,6,0.25,26.0,38,0.0,0.0,26,21000000,81,0.0,41.75824175824176,40.0
Defender,6.0,39.0,55.0,53,8.0,21.0,119.0,143.0,27.0,0.0,4,1658,57.17,7.0,52.0,27,2.0,45.0,11,0,42,1.0,1,0.0,0.0,0,0.0,0.0,22,14000000,79,0.0,56.97674418604651,63.63636363636363
Midfielder,0.0,0.0,22.0,55,4.0,7.0,15.0,84.0,10.0,0.0,1,629,39.31,2.0,50.0,28,4.0,85.0,1,0,16,0.0,1,0.06,23.0,35,0.0,0.0,26,12500000,78,0.0,55.43478260869565,58.333333333333336
Midfielder,0.0,0.0,30.0,60,21.0,22.0,14.0,134.0,31.0,0.0,8,2015,61.06,16.0,75.0,25,18.0,39.0,3,0,26,5.0,6,0.18,51.0,39,0.0,0.0,32,51500000,89,0.0,48.1651376146789,46.51162790697674
Midfielder,0.0,0.0,30.0,60,21.0,22.0,14.0,134.0,31.0,0.0,8,2015,61.06,16.0,75.0,25,18.0,39.0,3,0,26,5.0,6,0.18,51.0,39,0.0,0.0,28,10000000,79,0.0,48.1651376146789,46.51162790697674
Defender,1.0,9.0,9.0,56,0.0,9.0,31.0,27.0,0.0,1.0,0,236,39.33,0.0,0.0,0,0.0,8.0,0,0,3,0.0,0,0.0,0.0,0,0.0,0.0,21,350000,61,0.0,58.53658536585366,58.333333333333336
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,450000,61,0.0,0.0,0.0
Midfielder,0.0,0.0,36.0,69,5.0,16.0,37.0,208.0,36.0,0.0,3,1348,46.48,4.0,27.0,15,0.0,41.0,2,0,24,3.0,0,0.0,15.0,20,0.0,0.0,28,7500000,76,0.0,50.220264317180614,53.333333333333336
Midfielder,0.0,0.0,7.0,43,1.0,1.0,11.0,13.0,2.0,0.0,0,143,17.88,0.0,0.0,0,0.0,4.0,0,0,4,0.0,0,0.0,2.0,0,0.0,0.0,17,800000,64,0.0,64.70588235294117,71.42857142857143
Midfielder,0.0,0.0,4.0,75,1.0,2.0,1.0,7.0,1.0,0.0,0,31,10.33,0.0,1.0,0,0.0,1.0,0,0,4,0.0,0,0.0,1.0,0,0.0,0.0,19,450000,60,0.0,36.666666666666664,25.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,30,10000000,78,0.0,0.0,0.0
Defender,4.0,36.0,30.0,57,2.0,26.0,163.0,81.0,1.0,1.0,0,954,39.75,0.0,0.0,0,1.0,50.0,1,0,22,2.0,1,0.0,0.0,0,0.0,0.0,28,16000000,81,0.0,62.22222222222222,64.15094339622641
Defender,7.0,32.0,46.0,70,2.0,31.0,90.0,106.0,20.0,0.0,1,872,34.88,0.0,22.0,18,0.0,22.0,5,1,18,0.0,1,0.0,0.0,0,0.0,0.0,27,5500000,75,0.0,56.14754098360656,47.45762711864407
Defender,7.0,32.0,46.0,70,2.0,31.0,90.0,106.0,20.0,0.0,1,872,34.88,0.0,22.0,18,0.0,22.0,5,1,18,0.0,1,0.0,0.0,0,0.0,0.0,25,325000,63,0.0,56.14754098360656,47.45762711864407
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,550000,61,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,3300000,73,0.0,0.0,0.0
Midfielder,0.0,0.0,44.0,61,14.0,11.0,26.0,133.0,33.0,0.0,5,969,29.36,5.0,170.0,34,9.0,25.0,10,0,36,3.0,2,0.06,30.0,23,0.0,0.0,30,6500000,75,0.0,46.17737003058104,41.666666666666664
Forward,0.0,0.0,8.0,0,4.0,2.0,13.0,0.0,0.0,0.0,1,99,9.9,0.0,1.0,0,0.0,0.0,0,0,2,1.0,0,0.0,11.0,27,0.0,0.0,20,3900000,70,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,3,3.0,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,1400000,70,0.0,100.0,0.0
Midfielder,0.0,0.0,12.0,50,11.0,2.0,23.0,52.0,12.0,0.0,3,496,21.57,5.0,37.0,19,4.0,12.0,1,0,6,3.0,2,0.09,34.0,29,0.0,0.0,28,6500000,75,0.0,48.35164835164835,43.47826086956522
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,650000,67,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,950000,73,0.0,0.0,0.0
Midfielder,0.0,0.0,84.0,69,3.0,46.0,75.0,201.0,7.0,0.0,1,1353,45.1,0.0,2.0,50,1.0,123.0,6,1,44,0.0,1,0.03,11.0,9,0.0,0.0,29,7500000,76,0.0,49.224806201550386,53.06122448979592
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,550000,62,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,325000,61,0.0,0.0,0.0
Defender,8.0,56.0,36.0,53,5.0,50.0,295.0,144.0,5.0,1.0,1,1501,48.42,2.0,11.0,27,0.0,104.0,3,0,18,1.0,1,0.0,0.0,0,0.0,0.0,27,7500000,77,0.0,65.17241379310344,62.6865671641791
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,190000,57,0.0,0.0,0.0
Defender,9.0,15.0,16.0,69,0.0,14.0,102.0,114.0,6.0,0.0,0,1751,72.96,0.0,2.0,50,0.0,103.0,1,0,6,1.0,0,0.0,0.0,0,0.0,0.0,24,25000000,82,0.0,65.67164179104478,66.29213483146067
Forward,0.0,0.0,3.0,0,5.0,1.0,0.0,0.0,0.0,0.0,1,190,10.56,1.0,3.0,0,0.0,0.0,1,0,5,4.0,2,0.11,18.0,33,0.0,0.0,28,15500000,80,0.0,0.0,0.0
Midfielder,0.0,0.0,11.0,55,1.0,10.0,54.0,90.0,3.0,0.0,0,838,46.56,1.0,1.0,100,2.0,49.0,2,0,7,0.0,0,0.0,9.0,11,0.0,0.0,31,6500000,76,0.0,51.31578947368421,57.57575757575758
Forward,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.5,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,2.0,50,0.0,0.0,19,700000,63,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,31,2600000,73,0.0,0.0,0.0
Forward,0.0,0.0,2.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0,59,4.92,1.0,1.0,0,0.0,0.0,0,0,4,0.0,0,0.0,4.0,25,0.0,0.0,22,3400000,71,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,600000,62,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,1200000,68,0.0,0.0,0.0
Defender,0.0,25.0,27.0,70,5.0,27.0,41.0,56.0,1.0,0.0,3,443,27.69,4.0,77.0,30,2.0,22.0,2,0,6,1.0,1,0.0,0.0,0,0.0,0.0,22,2300000,70,0.0,52.88461538461539,43.58974358974359
Defender,7.0,63.0,71.0,51,2.0,42.0,376.0,134.0,7.0,0.0,1,1135,32.43,0.0,5.0,20,0.0,107.0,8,0,35,4.0,3,0.0,0.0,0,0.0,0.0,25,15500000,80,0.0,65.46762589928058,68.42105263157895
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,0,74,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,280000,59,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,875000,64,0.0,0.0,0.0
Midfielder,0.0,0.0,17.0,47,7.0,5.0,17.0,75.0,12.0,0.0,4,641,49.31,6.0,16.0,13,11.0,44.0,2,0,10,0.0,3,0.23,31.0,39,0.0,0.0,21,20000000,79,0.0,50.943396226415096,57.142857142857146
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,280000,58,0.0,0.0,0.0
Defender,9.0,37.0,33.0,61,3.0,34.0,280.0,111.0,2.0,0.0,1,1111,38.31,2.0,1.0,0,0.0,126.0,6,0,16,1.0,1,0.0,0.0,0,0.0,0.0,29,8000000,78,0.0,52.87356321839081,50.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,1700000,70,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,1000000,66,0.0,0.0,0.0
Forward,0.0,0.0,13.0,0,6.0,5.0,4.0,0.0,0.0,0.0,3,258,10.32,1.0,4.0,0,0.0,0.0,3,0,17,8.0,3,0.12,37.0,46,0.0,0.0,27,17500000,80,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,875000,67,0.0,0.0,0.0
Midfielder,0.0,0.0,62.0,56,18.0,38.0,21.0,193.0,58.0,0.0,4,1027,27.03,3.0,161.0,24,1.0,29.0,1,0,10,9.0,6,0.16,63.0,30,0.0,0.0,26,11000000,78,0.0,48.257372654155496,23.529411764705884
Defender,8.0,23.0,67.0,55,3.0,23.0,92.0,166.0,7.0,1.0,3,1542,57.11,8.0,185.0,29,3.0,69.0,2,0,20,6.0,1,0.0,0.0,0,0.0,0.0,27,18500000,82,0.0,57.207207207207205,52.54237288135593
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,280000,59,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,4700000,72,0.0,0.0,0.0
Defender,3.0,29.0,42.0,86,1.0,22.0,76.0,76.0,24.0,0.0,1,399,17.35,0.0,55.0,13,0.0,14.0,3,1,27,2.0,2,0.0,0.0,0,0.0,0.0,19,325000,61,0.0,45.23809523809524,43.75
Defender,11.0,46.0,48.0,50,10.0,40.0,110.0,216.0,22.0,0.0,2,1610,44.72,7.0,42.0,26,5.0,68.0,3,0,12,10.0,3,0.0,0.0,0,0.0,0.0,27,5500000,75,0.0,55.62130177514793,45.45454545454545
Defender,20.0,22.0,38.0,74,8.0,40.0,311.0,193.0,9.0,0.0,2,3037,79.92,3.0,0.0,0,0.0,203.0,1,0,12,1.0,4,0.0,0.0,0,0.0,0.0,26,38500000,85,0.0,75.77639751552795,74.18032786885246
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,15000000,79,0.0,0.0,0.0
Forward,0.0,0.0,9.0,0,1.0,4.0,1.0,0.0,0.0,0.0,0,105,21.0,0.0,6.0,0,0.0,0.0,0,0,4,0.0,0,0.0,5.0,0,0.0,0.0,27,3300000,72,0.0,0.0,0.0
Forward,0.0,0.0,14.0,0,10.0,6.0,48.0,0.0,0.0,0.0,4,416,12.24,8.0,28.0,0,0.0,0.0,3,1,19,37.0,18,0.53,79.0,51,0.0,0.0,31,20000000,82,0.0,0.0,0.0
Defender,5.0,23.0,38.0,61,5.0,32.0,109.0,139.0,9.0,0.0,0,1531,69.59,0.0,28.0,18,0.0,69.0,3,1,10,1.0,1,0.0,0.0,0,0.0,0.0,31,34000000,87,0.0,67.0807453416149,65.38461538461539
Defender,4.0,31.0,53.0,62,3.0,35.0,274.0,124.0,10.0,0.0,0,845,36.74,1.0,1.0,0,3.0,53.0,2,0,17,1.0,0,0.0,0.0,0,0.0,0.0,25,14500000,80,0.0,63.63636363636363,61.31386861313869
Forward,0.0,0.0,14.0,0,7.0,6.0,5.0,0.0,0.0,0.0,4,386,19.3,3.0,19.0,0,0.0,0.0,1,0,13,0.0,1,0.05,24.0,33,0.0,0.0,24,10500000,76,0.0,0.0,0.0
Forward,0.0,0.0,4.0,0,4.0,0.0,32.0,0.0,0.0,0.0,0,268,13.4,1.0,1.0,0,0.0,0.0,0,0,14,7.0,3,0.15,22.0,32,0.0,0.0,28,8000000,76,0.0,0.0,0.0
Goalkeeper,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,22.0,0.0,0.0,0,0.0,5.0,0,0,0,0.0,0,0.0,0.0,0,9.0,0.0,34,4200000,78,3.0,0.0,0.0
Forward,0.0,0.0,27.0,0,9.0,22.0,9.0,0.0,0.0,0.0,2,576,15.57,3.0,53.0,0,0.0,0.0,1,0,10,19.0,5,0.14,43.0,49,0.0,0.0,29,12500000,79,0.0,0.0,0.0
Defender,17.0,17.0,40.0,65,9.0,36.0,76.0,170.0,18.0,0.0,1,2389,72.39,1.0,59.0,7,4.0,117.0,3,0,15,4.0,1,0.0,0.0,0,0.0,0.0,28,24500000,84,0.0,58.79396984924623,64.28571428571429
Defender,2.0,4.0,7.0,57,0.0,4.0,6.0,20.0,9.0,0.0,3,188,31.33,0.0,7.0,57,0.0,3.0,1,0,4,1.0,0,0.0,0.0,0,0.0,0.0,21,1600000,69,0.0,60.416666666666664,25.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,675000,65,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,1600000,72,0.0,0.0,0.0
Defender,12.0,46.0,129.0,70,5.0,84.0,188.0,206.0,61.0,0.0,3,1165,33.29,4.0,56.0,21,1.0,34.0,4,1,23,2.0,0,0.0,0.0,0,0.0,0.0,20,3700000,71,0.0,66.04774535809018,58.9041095890411
Midfielder,0.0,0.0,13.0,100,2.0,7.0,14.0,39.0,6.0,0.0,0,326,25.08,0.0,3.0,33,0.0,1.0,2,0,10,0.0,1,0.08,7.0,29,0.0,0.0,27,14500000,80,0.0,51.31578947368421,50.0
Defender,1.0,6.0,4.0,50,0.0,4.0,19.0,15.0,2.0,0.0,0,113,37.67,0.0,8.0,0,0.0,2.0,1,0,2,0.0,0,0.0,0.0,0,0.0,0.0,32,4300000,76,0.0,68.42105263157895,80.0
Midfielder,0.0,0.0,36.0,47,12.0,27.0,83.0,112.0,5.0,0.0,0,720,27.69,4.0,145.0,28,0.0,25.0,4,0,22,3.0,7,0.27,31.0,52,0.0,0.0,23,12000000,77,0.0,37.696335078534034,30.88235294117647
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,1800000,70,0.0,0.0,0.0
Midfielder,0.0,0.0,59.0,53,10.0,46.0,50.0,234.0,8.0,0.0,7,1419,41.74,10.0,87.0,36,5.0,103.0,5,0,30,1.0,2,0.06,22.0,32,0.0,0.0,28,6500000,75,0.0,52.94117647058823,52.63157894736842
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,500000,61,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,22,500000,63,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,1.0,0.0,4.0,0.0,0.0,0.0,1,11,1.83,0.0,1.0,0,0.0,0.0,0,0,3,0.0,0,0.0,5.0,20,0.0,0.0,25,3100000,71,0.0,0.0,0.0
Midfielder,0.0,0.0,40.0,68,5.0,21.0,37.0,182.0,29.0,0.0,0,1769,50.54,2.0,13.0,23,5.0,57.0,3,0,18,2.0,3,0.09,30.0,33,0.0,0.0,27,25000000,82,0.0,51.77865612648221,48.484848484848484
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,2100000,70,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,3100000,76,0.0,0.0,0.0
Midfielder,0.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0,15,7.5,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,2.0,0,0.0,0.0,18,525000,61,0.0,44.44444444444444,50.0
Defender,0.0,2.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0,9,4.5,0.0,0.0,0,0.0,3.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,325000,59,0.0,0.0,0.0
Midfielder,0.0,0.0,7.0,57,0.0,7.0,0.0,27.0,15.0,0.0,1,217,27.13,1.0,2.0,0,1.0,15.0,2,0,7,0.0,0,0.0,2.0,50,0.0,0.0,26,17500000,80,0.0,66.07142857142857,100.0
Forward,0.0,0.0,9.0,0,11.0,4.0,25.0,0.0,0.0,0.0,9,440,14.67,13.0,20.0,0,0.0,0.0,3,0,41,19.0,14,0.47,65.0,46,0.0,0.0,26,12500000,78,0.0,0.0,0.0
Midfielder,0.0,0.0,22.0,59,1.0,21.0,30.0,137.0,17.0,0.0,0,1388,53.38,0.0,8.0,13,1.0,57.0,4,0,16,2.0,1,0.04,9.0,22,0.0,0.0,22,11500000,76,0.0,44.29530201342282,46.15384615384615
Forward,0.0,0.0,13.0,0,9.0,3.0,42.0,0.0,0.0,0.0,2,599,15.76,7.0,12.0,0,0.0,0.0,2,0,26,53.0,10,0.26,59.0,39,0.0,0.0,26,12500000,78,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,1800000,68,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,825000,64,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,775000,65,0.0,0.0,0.0
